delay_count,max_delay,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,avg_pay_amt,avg_payment_ratio,credit_utilization,PAY_AMT1,PAY_AMT2,PAY_AMT3,default payment next month
0,-1,-1,-1,-2,-2,-1,-1,0.6520491251556109,-0.6862195312451762,0.3926573476099254,-1.045364521165791,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,2.454776326987937,1.3199366216627242,-0.7289970787121817,0.8072380050918081,1.0572129503586556,1.0550840344041732,0.7795339054417089,0
1,2,-1,-1,-1,2,-1,0,0.33853135092390196,-0.5493480243657772,0.4253257411920712,-1.039943584847468,-0.2112807768001925,-0.37602607266246346,-0.4764979052621887,0
0,0,0,0,0,0,-1,0,-0.053365866865734156,1.7903693433242358,0.19868336235303152,-0.5649641979115263,0.31772659633326006,0.2625584643015952,0.33205688294076996,0
2,2,1,2,0,0,0,0,1.749361334966592,2.627246304281773,-0.6901579436220985,1.239130205068234,-0.5333083158273113,0.901723181038789,1.0308867070007914,0
1,1,1,-2,-2,-2,-2,-1,0.8871874558293925,-0.5466444570910246,5.107018790608531,-1.0586023842727277,-0.49513580543884805,-0.45725124090138064,-0.43884205484135236,0
0,-2,-2,-2,-2,-2,-2,-2,-0.9155397460029336,-0.7237963854882035,0.6283533198093447,-1.049410118098857,-0.49195476290647616,-0.492062027289488,-0.3949102293503766,0
1,1,1,-1,-1,-1,-2,-1,1.435843560734883,-0.5664433083455267,2.509002224941407,-1.0548460482040394,-0.41136835208638717,-0.049578253645100955,-0.4764979052621887,1
0,-2,-2,-2,-2,-2,-2,-2,0.4952902380397564,-0.7557476350989171,-0.7858225133871714,-1.063548135261955,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,-2,-2,-2,-2,-2,-2,-2,0.2601519073659747,2.827139329773645,1.1751299303915828,-0.6995900231244429,6.520354481709254,0.8789027766288074,3.849636310169399,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.4717092186877783,-0.7030415964478094,1.759878469848461,-0.3636527141008081,-0.3470170840057073,-0.31959852850870385,0
0,-1,-1,-1,-1,-1,-1,-1,-0.9155397460029336,0.4908972749259345,1.055091103242426,-0.5844717992147627,1.8556546259840112,0.15000358831338134,0.08938584689538004,0
0,0,0,0,0,-1,-1,-1,0.10339302025012029,-0.4942935634980861,-0.17420082537385426,-0.8878274288439897,-0.3665156523799429,-0.20129526431993558,-0.016887330958980384,0
0,0,0,0,0,0,0,0,-0.1317453104236614,0.0745479146140202,-0.733978809816206,1.5762745243686103,0.045323320811143486,0.05533758866350044,0.008425768490581843,1
1,2,0,0,0,0,0,2,-0.7587808588870791,-0.5129727555781957,-0.7251628191913129,0.3536200720230396,-0.3106353385612759,-0.2986687695777804,-0.3509784038594008,0
0,0,0,0,0,0,0,0,-0.1317453104236614,-0.5406911473344985,-0.6257458720659449,-0.8426743900430871,-0.41052007407775465,-0.37786330861072465,-0.31959852850870385,0
4,2,1,2,2,0,0,2,-0.9155397460029336,-0.3925411224301213,-0.7165509631009639,1.5565363364789462,-0.32123881366918233,-0.492062027289488,-0.26729873625754225,0
0,0,0,0,0,0,0,0,2.062879109198301,-0.20826160758132173,-0.7339292166731196,-0.4582774443644305,-0.18943761807790524,-0.1826328149507558,-0.1433482286222892,0
4,2,-1,2,2,2,2,0,-0.7587808588870791,-0.6677041917271729,-0.6069552249737018,-0.8810980193953287,-0.41667008964034036,-0.492062027289488,-0.411227764532739,1
1,1,1,-1,-1,-1,-1,-1,-1.1506780766767153,-0.6356437070750551,3.170583673796832,-0.9891555317695466,-0.44508740292952964,-0.492062027289488,-0.3894710509562558,0
0,-2,-2,-2,-2,-2,-2,-2,1.1223257865031742,-0.7313336033450897,0.3926573476099254,-1.0627420589860406,-0.4385132483626277,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.053365866865734156,2.059075529323899,-0.12640349161406034,0.021513179649922446,0.5278874729719658,1.4432243026315703,-0.2783862922147885,0
2,2,1,2,0,0,0,0,-1.072298633118788,-0.5879899202624951,-0.7354802216156963,1.7078772829009063,-0.5333083158273113,-0.2986687695777804,-0.3718983207598655,0
0,0,-2,-2,-1,-1,-1,0,2.454776326987937,2.557574556348557,0.06286304512488493,-0.8164056405830827,6.520354481709254,1.489832077740092,-0.4729415193891097,0
1,2,0,0,0,2,0,0,0.10339302025012029,-0.10552605114071952,-0.7307601002445648,0.4304636202400604,0.1771245164024206,0.5334057217268418,-0.4764979052621887,1
0,0,-1,-1,0,0,0,0,0.33853135092390196,-0.06901423855138265,0.1247082205261657,-0.920000086898386,1.0854181941456869,-0.25032045514985346,-0.3509784038594008,0
0,-1,-1,-1,-1,-1,-1,-1,1.5142230042928102,1.5330282441198677,1.2933204231103959,-1.0623892114989433,-0.5001194387395641,-0.4617959824576058,-0.44375823531296155,1
2,2,2,2,0,0,0,0,0.10339302025012029,-0.5402815159292329,-0.7319838041372794,-0.5017331929461614,-0.5333083158273113,-0.31800809534895114,-0.34784041632433116,0
4,2,1,2,0,0,2,2,0.2601519073659747,-0.5372775522906189,-0.6552379590268955,-0.852785996990455,-0.5333083158273113,-0.008578883010218932,-0.3718983207598655,0
0,0,0,0,-1,0,0,0,-0.9155397460029336,-0.5884541691884627,-0.32439036739870614,-0.11281626278645547,-0.3053336010073227,-0.39962005010329177,-0.47440591357214223,1
0,0,0,-1,-1,-2,-1,-1,0.5736696815976836,0.6270314452758553,1.7525377315378232,-0.9890362629576702,-0.4502831057324038,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,0.10339302025012029,-0.5379329625390438,-0.6457097181248689,-0.8251583123446785,-0.34827767519434377,-0.37602607266246346,-0.3163559413891318,0
0,0,-1,-1,0,-1,-1,-2,-0.6804014153291519,-0.6594842548615106,1.9336147173888065,-1.0471380478877468,-0.5219625974618514,-0.3953653984336342,-0.3365436611980802,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.4280425108864697,-0.6913657724439339,0.7479226500877473,-0.2152040625901179,-0.10527551186607276,-0.3718983207598655,0
0,0,0,0,0,0,0,0,0.8871874558293925,0.1486911989670864,-0.1706419312778101,-0.21421176184934182,-0.002604386676593652,0.19119635220597506,0.5694979397610437,0
0,0,0,0,0,0,0,0,-0.7587808588870791,0.30929401859153666,-0.5724344054736393,0.7176147500078394,-0.2152040625901179,-0.20197214072192657,0.255699186254074,0
0,-1,-1,-1,-1,-1,-1,-2,1.8277407785245192,-0.39103914061081424,1.995374832881895,-1.0431127266474507,0.6562955565287129,-0.492062027289488,-0.4370638619048129,0
0,-1,-1,-1,-1,-1,-1,-1,0.33853135092390196,-0.4021538060736864,1.5711372086070223,-1.058433653029516,-0.48771337286331357,-0.45048247688147086,-0.43152008392618973,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.3224122258486576,-0.7223846679157477,1.0458858734319074,-0.314028450595806,-0.2908363426404562,-0.2554789832087797,0
6,7,2,2,7,7,7,7,-1.072298633118788,-0.7557476350989171,-0.7858225133871714,-1.0356703549440565,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
4,2,2,2,2,-1,2,-1,1.1223257865031742,0.388680584932002,0.6595691170722916,-0.9686382241110348,-0.5333083158273113,-0.492062027289488,1.650430046008052,0
1,1,1,-2,-2,-2,-2,-2,1.5142230042928102,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,-1,0,0,0,-1,-1,0.2601519073659747,1.7335004884188325,0.31918324746358406,-0.7430324826178925,1.5920522348014567,0.4940501937825092,1.1011776277863528,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5557655830482711,-0.725802848288686,0.7239162305689412,-0.34000696461017677,-0.3470170840057073,-0.3718983207598655,0
0,0,0,0,0,0,0,0,1.2007052300611014,-0.305153089306802,-0.6912563886359021,-0.6934315797945585,-0.0031345604319889743,-0.2986687695777804,-0.26729873625754225,0
2,2,0,0,0,2,2,0,-0.8371603024450064,-0.456061299006634,-0.6870704854139399,0.26825543236206306,-0.18339363726639857,-0.11494517475165814,-0.31959852850870385,0
6,2,2,2,2,2,2,2,0.4952902380397564,1.0930554406663064,-0.7155936634229919,1.8060358332418678,0.5270391949633333,0.3298593179852694,0.41259856300755887,0
0,-1,-1,-1,-1,-2,-2,-2,-0.1317453104236614,-0.7184165596990492,-0.6110008129006785,-1.054085454172303,-0.38835881110223014,-0.492062027289488,-0.4764979052621887,1
0,-1,-1,-1,-1,-1,-1,-1,1.5142230042928102,-0.6708720079278931,2.0452671750638096,-1.059957453647824,-0.4428606731568693,-0.47610708352827213,-0.44511802991149174,0
0,0,0,0,0,0,0,0,-0.9155397460029336,0.12640725052063997,-0.4049571260458965,0.07676384429588057,0.5270391949633333,0.47490426126905017,-0.31959852850870385,0
0,-1,-1,-1,-1,-1,-1,-1,0.8871874558293925,1.390092827004539,1.1824298256506327,-0.9351387024329244,0.17617020364270902,-0.48384281383674044,0.6788045055659715,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.6666118413131313,-0.7579216556700179,0.03835929796710697,-0.3484897446965019,-0.39333476922766125,-0.4555779883617241,0
0,0,0,0,0,0,0,0,2.6115352141037915,0.1727775255967013,-0.3598373259541565,-0.9441988358403484,0.8442951701918942,-0.2977984999180777,0.046500017249427504,0
0,0,0,0,0,0,0,0,1.8277407785245192,-0.04678490762563841,-0.3643912042404126,-0.9516359597269616,-0.25549726800016237,-0.3953653984336342,-0.4764979052621887,1
0,-2,-2,-2,-2,-2,-2,-2,0.8871874558293925,-0.5829377995975531,2.0526083379718525,-1.0523594645784893,-0.3443543894044184,-0.31249638750416747,-0.4764979052621887,0
0,0,0,0,0,0,0,0,1.5142230042928102,2.702934718295511,-0.6226861326639523,0.06826554653726936,4.768429238125912,6.9198332050731395,-0.4764979052621887,0
1,1,1,-1,0,-1,-1,-1,0.730428568713538,1.5654423772185495,1.373592592130601,-0.9147520536077476,1.375317203595849,1.1194839892221717,1.2667587700535303,1
0,0,0,0,0,0,0,0,1.2790846736190287,0.0484680484787797,-0.6964081210160781,-0.22931366738075135,0.5270391949633333,0.034837903346059435,0.046500017249427504,0
0,0,-2,-2,-1,0,0,0,1.435843560734883,1.7167651339004701,0.43275998729462833,-0.1048981788731376,6.520354481709254,0.08811774584563488,0.046500017249427504,0
0,-1,-1,-1,-1,-1,-1,-1,2.6115352141037915,2.3356313453988533,1.2542925664288365,-0.9485316319871894,1.4596148307037053,1.6737490658239258,3.6071744732930133,0
0,0,0,0,0,0,0,0,2.1412585527562285,0.5312050052040656,-0.6930361282785688,-0.27029116651786556,0.5270391949633333,-0.008578883010218932,0.046500017249427504,0
0,0,0,0,0,0,0,0,0.730428568713538,0.6028631923651873,-0.7319012890920842,1.3209449043198165,0.5800565705028655,0.3927121267415744,0.3079989785052356,0
1,2,0,0,0,0,2,-1,2.6115352141037915,2.280783338759414,0.46178478463439915,-0.8567538306719844,-0.40691489254106644,2.6391682083207706,-0.2661481408280167,0
0,0,0,0,0,0,0,0,-0.5236425282132975,0.07121624585119371,-0.6822655533373082,1.1218207260113247,-0.10916931151105344,-0.20197214072192657,-0.16228075341720968,0
0,0,0,0,0,0,0,0,-0.7587808588870791,-0.37044833530613214,-0.6923098050527621,0.7195366811640654,-0.2438334453814653,-0.25128742143841204,-0.3718983207598655,0
0,0,0,0,0,0,0,0,2.1412585527562285,-0.19864892393775663,-0.694537307059807,-0.7200179456097221,-0.2788249132375566,-0.20197214072192657,-0.26729873625754225,0
0,0,-1,0,0,0,0,0,0.41691079448182916,0.39832057733591814,-0.7378401557119808,1.635501375344817,0.27372217463544835,0.23161554306772195,0.2671005409648272,0
0,-1,-1,-1,-1,-1,-1,-1,-0.053365866865734156,-0.21760120362137647,0.6832283719087037,-1.0030592894661525,-0.18890744432250992,-0.16126285997361212,-0.18884904788079981,0
2,2,-1,2,-1,-1,2,-1,0.2601519073659747,-0.10366905543684903,0.3759613026002472,-0.9754730175882252,-0.5333083158273113,-0.058280950242127795,0.5694979397610437,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.5187349040122645,-0.7035450162701591,1.296813465956763,-0.0031345604319889743,-0.3452765446863019,-0.4211647250604597,0
0,0,0,0,0,0,0,0,-0.4452630846553703,-0.06480868945732302,-0.732674572324973,1.8554915509330034,-0.08255458899020826,-0.08419564677549662,-0.04063143664100776,0
0,0,0,0,0,0,0,0,-0.8371603024450064,-0.4563343866101444,-0.732025907107014,1.2333783792651527,-0.22792823271960563,-0.25293126412896155,-0.3382172545501174,0
0,-1,-1,-1,-1,-1,-1,-1,0.730428568713538,4.772064326397697,0.9085203770973563,-0.6212517212331002,0.687681842848116,0.8055100353272144,1.8465542669499082,0
0,0,0,0,0,0,0,0,-0.4452630846553703,-0.24856933785945276,-0.7372501193560285,1.3101730152836386,-0.11553139657579731,-0.17721780373482798,-0.19449742544392526,0
0,0,0,0,0,0,0,0,0.730428568713538,2.033487767050184,-0.683037856281608,1.1477959979483972,0.2195384168340464,6.9198332050731395,-0.00579977500173412,0
0,0,0,0,0,0,0,0,0.8871874558293925,0.23588807076794846,-0.7319768397940236,0.5604713205652907,0.14531409107870127,0.09778740873122027,0.10925976795082146,0
0,0,-1,-1,-1,0,-1,-1,0.33853135092390196,-0.5861056157982736,1.4021505804803507,-1.0511957420787843,-0.42388045271371677,-0.2760417584255106,-0.4764979052621887,0
0,0,0,-1,0,0,0,0,-0.6804014153291519,0.3167220014070187,0.43467501768370115,0.006792430728070461,2.9780324661559083,-0.34044171324350925,-0.34616682297229395,0
0,0,0,0,0,0,0,0,0.2601519073659747,0.2520275481354115,-0.478429032035717,-0.4142585561121455,-0.31593707611522914,0.9583874055483194,0.15141340050525773,0
2,2,2,2,0,0,0,0,-0.5236425282132975,-0.45535127123750707,-0.7513285919103516,1.0916934328323857,-0.5333083158273113,-0.20197214072192657,-0.26729873625754225,0
0,-1,-1,-1,-1,-1,-1,-1,0.33853135092390196,0.6016616069097418,0.46294601673530095,-0.9370952783309833,0.47826320946696366,0.4609799467138072,0.559560979233323,0
2,2,1,2,0,0,0,0,-0.2101247539815886,-0.1054987423803685,-0.7407161095155556,1.560180509118419,-0.5333083158273113,0.1848143747014887,-0.06615373525957463,0
2,2,0,0,0,0,2,2,0.10339302025012029,0.0143594068003341,-0.7195811261786064,0.5437451050485637,-0.16218668705058567,-0.10527551186607276,0.4230585214577912,0
0,0,0,0,0,0,0,0,0.5736696815976836,0.02025809903615815,-0.7179345993572125,0.029974305525250905,0.5340374885345516,0.20947201505973143,-0.15903816629763767,0
0,0,-1,-1,-1,0,0,-1,-0.1317453104236614,2.027916233763365,1.6600251870347502,-0.5688173745499228,-0.34955009220729255,4.26541211241852,-0.3718983207598655,0
0,0,0,0,0,0,0,-1,-0.6804014153291519,1.3253437562122294,-0.10719294500307937,1.7748983851408668,4.6482100382959526e-05,-0.23117452263639443,-0.24930760772314264,1
0,0,0,0,-2,-2,-2,-2,0.33853135092390196,0.4483502262990185,0.32620769988251846,-0.8922593051597221,2.9141995460063117,-0.49119175762978534,-0.47566110858617017,1
0,0,0,0,0,0,0,-1,0.10339302025012029,0.1618813302166374,0.7303218061028551,-0.8190146450980976,0.20893494172613994,0.1848143747014887,0.255699186254074,0
0,0,0,0,0,0,0,0,-0.5236425282132975,-0.05910115854395612,-0.7250292335450699,1.7693690846901697,-0.013738035539895421,-0.008578883010218932,-0.058099567252895744,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.28529962053159796,-0.506341043371424,1.3879189089800312,-0.24701448791383723,-0.09077101753769468,-0.31959852850870385,0
0,0,0,0,0,0,0,0,-0.2101247539815886,-0.3215383455174244,-0.7382274050936043,0.5990036548167966,-0.0031345604319889743,-0.2793294438066096,-0.23591886090684527,0
0,-2,-2,-2,-2,-2,-2,-2,0.2601519073659747,-0.6301000287237946,1.7452512590620528,-1.0523894521569865,-0.3425517986360743,-0.454350342035705,-0.43570406730628264,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.4280425108864697,-0.7267912970722642,0.7246234945532022,-0.32123881366918233,-0.2986687695777804,-0.26729873625754225,0
4,2,1,2,2,2,0,0,-1.1506780766767153,-0.5099687919395816,-0.6672440864921816,1.5888629451145235,-0.5333083158273113,-0.20197214072192657,-0.4764979052621887,1
0,-2,-2,-2,-2,-2,-2,-2,-0.6804014153291519,-0.7448241309585021,0.3926573476099254,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,0.025013576692193062,1.6357127331785912,-0.6089039763059163,0.6334751378407653,6.520354481709254,-0.03352661325502922,-0.26499754539849113,0
6,2,2,2,2,2,2,2,-0.7587808588870791,-0.4061955026056399,-0.7281317627776892,1.0832178526482041,-0.32123881366918233,-0.492062027289488,-0.03717965035243109,1
0,-1,-1,-1,-1,-1,-1,-1,-0.6020219717712247,1.381326714931856,2.4356946591077056,-0.7185956353509299,0.24975832089157976,0.24360592504584783,-0.29658661991819274,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.5789507205863017,-0.7221616571179627,1.2494558100760844,-0.38581397707633264,-0.3563966570047251,-0.3838226733931303,0
0,-1,-1,-1,-1,-1,-1,-2,-0.9155397460029336,-0.1651137662266829,2.758923237742582,-0.8478268012571181,0.9977274550033005,-0.43733173535707476,0.07191771628349206,0
0,-1,-1,-1,-1,-1,-1,-1,-0.9155397460029336,-0.6399038736898169,0.8283926659583413,-1.0200986233604739,-0.3743622239597936,-0.416638656781922,-0.3931320364138371,1
0,0,0,0,0,0,0,0,0.730428568713538,1.1012480687716177,-0.7106277277779337,1.282204570503745,0.5270391949633333,0.47490426126905017,0.36029877075639727,0
0,-1,-1,-1,-1,-1,-1,-1,1.5142230042928102,2.4770907240172266,0.7903692274658983,-0.8464544151541048,1.3336455464217767,3.500058295024437,0.45255560428744634,0
0,-2,-2,-2,-2,-2,-2,-2,2.6115352141037915,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
2,2,2,2,0,0,0,0,-0.053365866865734156,1.7297318794903893,-0.31932505738005845,0.9023936074318041,-0.5333083158273113,0.11925406033721982,-0.23853385051940335,0
0,0,0,0,0,0,0,0,2.2980174398720825,2.657847408780742,-0.5348355043801417,-0.1854789503123931,0.10290019064707549,1.4418705498275883,6.845473009900439,0
1,2,2,0,0,0,0,0,-1.1506780766767153,-0.6383199655894568,-0.7337036096494735,1.1660074217816472,-0.34244576388499526,-0.3470170840057073,-0.4241981130110271,1
2,2,1,-1,2,0,-1,-1,1.5142230042928102,-0.6423889708817613,1.3238161682847465,-1.056196511532578,-0.35866908080009213,-0.49157854414520874,-0.4762887060931841,0
0,-1,-1,-1,-1,-2,-2,-2,1.043946342945247,-0.7252710585471595,0.4459695317978893,-1.062329312068507,-0.5091323925812846,-0.492062027289488,-0.4764979052621887,0
5,3,1,3,2,2,2,0,-0.7587808588870791,-0.5536628085012413,-0.7292795687866113,0.20638787781045673,-0.34244576388499526,-0.43404404997597573,-0.26729873625754225,1
0,0,0,0,0,0,0,0,-0.9155397460029336,0.4651451139149064,-0.34395686772141376,0.4334824453014779,2.6519756065877855,-0.2950909943101138,-0.41457495123681337,0
0,0,0,0,0,0,0,0,-0.1317453104236614,-0.07261899491771957,-0.7369637084621914,1.274349589919204,-0.00302852568090991,-0.10527551186607276,0.15172719925876468,0
0,-1,-1,-1,-1,-1,-1,-1,1.749361334966592,-0.406250120126342,1.2808403426147736,-1.047129943725524,-0.34955009220729255,-0.2510940281807003,-0.20066880092956232,0
0,0,0,0,0,0,0,0,0.8871874558293925,0.42655783553889076,-0.7381837009722417,1.1082796306974045,0.45832867626409957,0.28895664397924326,0.2735857152039713,0
0,0,0,0,-1,-1,-1,-1,-0.9155397460029336,-0.5880991553038992,-0.36333505618512174,-0.942430795505513,-0.4272735647482468,-0.08525930969291101,-0.4039057936175764,0
1,1,1,-2,-1,-1,-1,-1,0.8871874558293925,-0.09326441774310383,1.6594173829043932,-1.022961414779664,-0.5333083158273113,-0.11513856800936983,-0.3237825118887968,1
1,1,1,-2,-2,-2,-2,-2,-0.9155397460029336,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
1,2,0,0,0,2,0,0,-0.9155397460029336,-0.5712769589276603,-0.5486547041669204,-0.6115792069464512,-0.40023470322308535,-0.2986687695777804,-0.4764979052621887,0
0,-2,-2,-2,-2,-2,-2,-2,-0.1317453104236614,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
1,1,1,-1,-1,0,-1,-1,-0.36688364109744304,-0.5688464792564178,1.0131528999988209,-1.0283790570098623,-0.34986819646052975,-0.2542850169329435,-0.4764979052621887,1
0,0,0,0,0,-1,-1,-1,1.5142230042928102,-0.36083565166256704,1.6428677031127927,-1.0321757797563447,-0.4217597576921355,-0.3951720051759225,-0.4421892415454267,0
0,0,-1,0,0,0,0,0,-1.1506780766767153,-0.09905387493752367,0.5334089980139478,0.9512759149817066,-0.3984321124547413,1.3730225500822204,-0.4052655882161066,0
0,0,0,0,0,0,-2,-2,-0.9155397460029336,-0.6733297963594865,-0.7712770098073384,0.3278389330152218,-0.32123881366918233,-0.39362485911422884,-0.4764979052621887,0
4,2,1,2,2,2,0,0,-1.1506780766767153,-0.6246655854139381,-0.6839017992141283,0.6054203143271475,-0.5333083158273113,-0.2986687695777804,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.6020219717712247,-0.33136949924379777,-0.7373341535463567,1.0676371854426974,-0.10916931151105344,-0.008578883010218932,-0.15223919330498667,1
