ID,SEX_FEMALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
6151,1,0,0,1,0,0,1,0,300000.00,39.00,1,-2,-1,-1,-1,-1,-81.00,-200.00,4735.00,6186.00,116.00,14429.00,1720.00,76651.02,6822.00,49.00,15000.00,12000.00,1
6152,0,0,0,1,0,0,1,0,50000.00,48.00,0,0,0,0,0,-1,79681.00,79989.00,76394.00,24873.00,-232.01,28561.00,3200.00,2581.00,1200.00,2070.00,31500.00,1200.00,0
6153,0,0,0,1,0,1,0,0,170000.00,47.00,-2,-2,-2,-2,-2,-2,1521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
6154,0,1,0,0,0,1,0,0,460000.00,41.00,-1,-1,-1,-1,-1,-1,5383.00,40004.00,0.00,650.00,0.00,2232.00,40134.00,0.00,650.00,0.00,2232.00,3208.00,1
6155,1,1,0,0,0,0,1,0,30000.00,34.00,1,2,2,2,2,2,24022.00,24744.00,24053.00,25624.00,25977.00,25413.00,1396.00,0.00,1967.00,903.00,0.00,1100.00,1
6156,1,1,0,0,0,0,1,0,30000.00,24.00,-1,-1,-1,-1,2,2,165.00,165.00,165.00,323.00,158.00,-331.03,165.00,165.00,323.00,0.00,0.00,5527.00,1
6157,0,0,1,0,0,1,0,0,20000.00,42.00,0,0,0,0,0,0,21431.00,19745.00,19943.00,19235.00,19245.00,13670.00,1386.00,1189.00,570.00,589.00,600.00,200.00,1
6158,0,0,0,1,0,1,0,0,220000.00,44.00,-1,-1,-1,-1,-1,0,380.00,380.00,380.00,380.00,56663.00,57436.00,380.00,380.00,380.00,56663.00,2000.00,2000.00,0
6159,1,1,0,0,0,1,0,0,70000.00,60.00,0,0,0,0,0,0,69926.00,69474.00,60975.00,38546.00,37843.00,38632.00,4000.00,3000.00,1341.00,1359.00,1403.00,1352.00,0
6160,1,0,1,0,0,0,1,0,330000.00,40.00,2,2,0,0,0,0,131096.00,127564.00,130167.00,132754.00,135691.00,139646.00,0.00,4725.00,4752.00,5077.00,6366.00,8550.00,0
6161,0,1,0,0,0,1,0,0,370000.00,40.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
6162,0,1,0,0,0,0,1,0,230000.00,28.00,-2,-1,-1,-1,-1,-1,23855.00,18298.00,1741.00,16594.00,18261.00,18333.00,18309.00,1741.00,33188.00,20000.00,19000.00,19319.00,0
6163,0,0,0,1,0,1,0,0,50000.00,49.00,0,0,0,0,0,-1,40281.00,9630.00,10614.00,10478.00,10490.00,390.00,1173.00,1157.00,411.00,608.00,690.00,780.00,0
6164,0,0,1,0,0,0,1,0,360000.00,31.00,0,0,0,0,0,0,281600.00,281178.00,265549.00,244053.00,239088.00,193401.00,14128.00,11208.00,6554.00,7248.00,7122.00,6144.00,1
6165,1,0,1,0,0,0,1,0,390000.00,37.00,0,0,0,0,0,0,324452.00,309369.00,269703.00,266017.00,271657.00,245958.00,13106.00,10111.00,10005.00,11000.00,9007.00,9000.00,0
6166,1,0,1,0,0,0,0,1,360000.00,42.00,0,0,0,0,0,0,350110.68,278515.00,259097.00,259999.00,265746.00,259299.00,16629.00,9519.00,9367.00,10001.00,9513.00,9973.00,0
6167,1,0,1,0,0,1,0,0,30000.00,27.00,0,0,2,2,0,0,10011.00,12830.00,13225.00,12718.00,12829.00,13083.00,3000.00,901.00,0.00,465.00,467.00,485.00,1
6168,0,1,0,0,0,1,0,0,500000.00,33.00,1,-2,-2,-2,-1,0,2907.00,-110.00,-110.00,-212.02,82690.00,84529.00,9.00,0.00,0.00,67054.44,3000.00,4561.00,0
6169,1,0,0,1,0,0,1,0,120000.00,32.00,0,0,0,0,0,0,67876.00,69903.00,71446.00,79589.00,81354.00,83044.00,3120.00,3300.00,10000.00,3200.00,3200.00,10000.00,0
6170,0,1,0,0,0,0,1,0,360000.00,29.00,-2,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
6171,1,0,1,0,0,1,0,0,20000.00,27.00,0,0,0,0,0,0,19961.00,16437.00,16579.00,17437.00,18314.00,19616.00,1500.00,2579.00,1437.00,1314.00,1616.00,800.00,0
6172,1,0,1,0,0,1,0,0,50000.00,48.00,0,-1,-1,0,-1,-1,5994.00,1478.00,2946.00,1473.00,1473.00,1473.00,1478.00,4419.00,0.00,1473.00,1473.00,1473.00,0
6173,1,1,0,0,0,0,1,0,230000.00,27.00,1,-1,-1,-1,-1,-2,0.00,1988.00,19690.00,25681.00,0.00,0.00,1988.00,19878.00,25681.00,0.00,0.00,0.00,0
6174,1,1,0,0,0,1,0,0,160000.00,48.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
6175,1,1,0,0,0,1,0,0,110000.00,32.00,2,2,0,0,2,2,114430.00,108202.00,108657.00,108668.00,103867.00,111842.00,0.00,6000.00,8200.00,0.00,9956.00,4000.00,1
6176,0,0,1,0,0,0,1,0,50000.00,25.00,2,2,2,3,2,0,32233.00,31440.00,33489.00,18968.00,15611.00,19304.00,0.00,3041.00,0.00,3.00,5700.00,700.00,0
6177,0,0,0,1,0,0,1,0,30000.00,28.00,2,2,2,0,0,0,22323.00,25961.00,25141.00,22272.00,22844.00,19436.00,4000.00,9.00,1000.00,1013.00,1300.00,10000.00,1
6178,0,0,1,0,0,0,1,0,50000.00,35.00,0,0,0,0,0,-1,57570.00,54383.00,49966.00,7825.00,3753.00,34287.00,2460.00,1140.00,226.00,555.00,35190.00,1203.00,1
6179,1,0,0,1,0,1,0,0,240000.00,37.00,-2,-2,-1,-1,-2,-1,-3.00,-3.00,1130.00,3525.00,0.00,2116.00,0.00,1133.00,3525.00,0.00,2116.00,7442.00,0
6180,0,0,0,1,0,0,1,0,90000.00,29.00,0,0,0,0,0,0,83683.00,65192.00,46273.00,46979.00,48139.00,44432.00,4000.00,3000.00,1700.00,2000.00,1591.00,2647.00,0
6181,1,1,0,0,0,1,0,0,150000.00,29.00,-1,-1,-1,-1,-1,0,598.00,3188.00,33850.00,4625.00,1035.00,520.00,3188.00,33850.00,4625.00,1035.00,0.00,0.00,1
6182,1,0,1,0,0,1,0,0,100000.00,35.00,3,3,2,2,0,0,61089.00,59556.00,60486.00,58296.00,33247.00,34118.00,0.00,2525.00,0.00,1206.00,1423.00,3400.00,1
6183,1,1,0,0,0,0,1,0,70000.00,24.00,2,2,2,0,0,0,26410.00,31128.00,24486.00,21879.00,13127.00,14149.00,5190.00,42.00,3000.00,3000.00,1400.00,2000.00,1
6184,1,0,1,0,0,0,1,0,430000.00,27.00,-2,-2,-2,-2,-2,-2,263.00,263.00,4119.00,4390.00,20952.00,15562.00,1764.00,4120.00,535.00,20990.00,2506.00,500.00,1
6185,0,1,0,0,0,0,1,0,150000.00,31.00,0,-1,-1,0,0,0,64378.00,14054.00,140230.00,98674.00,107664.00,111561.00,14127.00,76651.02,10000.00,10000.00,5219.00,50005.00,0
6186,0,1,0,0,0,0,1,0,50000.00,48.00,0,0,-1,0,0,0,53540.00,53321.00,49263.00,29063.00,26644.00,27201.00,1066.00,50045.00,992.00,1000.00,1000.00,1008.00,0
6187,0,1,0,0,0,0,1,0,200000.00,33.00,-2,-2,-2,-2,-2,-2,-18.00,-18.00,-18.00,-18.00,-18.00,-18.00,0.00,0.00,0.00,0.00,0.00,0.00,1
6188,1,0,1,0,0,1,0,0,150000.00,28.00,0,0,0,0,0,0,19946.00,18646.00,13086.00,13086.00,3555.00,0.00,2000.00,1500.00,1500.00,1000.00,0.00,0.00,0
6189,0,0,1,0,0,0,1,0,50000.00,25.00,0,0,0,0,0,0,5832.00,33559.00,32774.00,23113.00,19852.00,17308.00,30074.00,1800.00,1000.00,700.00,1000.00,1000.00,0
6190,0,1,0,0,0,0,1,0,300000.00,31.00,0,0,-1,0,-1,-1,16772.00,943.00,38450.00,29925.00,33769.00,21020.00,934.00,38500.00,29700.00,33769.00,21020.00,5418.00,0
6191,1,0,1,0,0,1,0,0,50000.00,44.00,0,0,0,0,0,0,45578.00,41906.00,35703.00,22360.00,23659.00,27421.00,3016.00,5003.00,3000.00,3000.00,5000.00,924.00,0
6192,0,1,0,0,0,0,1,0,30000.00,30.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
6193,0,1,0,0,0,1,0,0,380000.00,53.00,1,-1,-1,-1,-1,-1,0.00,767.00,4090.00,9471.00,1993.00,1164.00,767.00,4090.00,9476.00,1993.00,1164.00,3514.00,0
6194,1,1,0,0,0,1,0,0,70000.00,45.00,1,2,2,0,0,0,69794.00,70756.00,65348.00,58253.00,35943.00,27930.00,3000.00,0.00,3000.00,5943.00,10000.00,2249.00,0
6195,0,0,1,0,0,0,1,0,360000.00,28.00,0,0,-1,0,0,0,19390.00,22726.00,12148.00,12885.00,12994.00,15320.00,7113.00,12163.00,3787.00,714.00,5369.00,10026.00,0
6196,0,0,1,0,0,0,1,0,50000.00,41.00,0,0,0,0,0,0,41993.00,43163.00,36546.00,6421.00,5263.00,-12.00,1942.00,1725.00,1000.00,400.00,0.00,0.00,0
6197,1,1,0,0,0,0,1,0,20000.00,30.00,1,2,2,-1,0,-1,11730.00,7221.00,0.00,3041.00,3041.00,1326.00,1712.00,0.00,3041.00,0.00,1326.00,0.00,0
6198,1,0,1,0,0,0,1,0,80000.00,27.00,0,0,0,0,0,0,80088.00,81371.00,79183.00,64862.00,58651.00,55230.00,4791.00,2418.00,2118.00,2066.00,2150.00,3000.00,0
6199,0,0,1,0,0,1,0,0,30000.00,49.00,0,0,2,2,0,0,12855.00,16012.00,16453.00,15891.00,16224.00,16710.00,3690.00,1000.00,0.00,589.00,756.00,1500.00,0
6200,1,0,0,1,0,0,1,0,50000.00,55.00,0,0,0,0,0,0,51682.00,37869.00,27114.00,29625.00,32788.00,28668.00,3960.00,7232.00,11000.00,15788.00,13668.00,4490.00,0
6201,1,0,0,1,0,1,0,0,30000.00,37.00,0,0,0,0,0,0,26411.00,27578.00,29312.00,29680.00,29689.00,31050.00,1898.00,2632.00,1000.00,1176.00,830.00,0.00,0
6202,0,1,0,0,0,1,0,0,260000.00,38.00,-1,-1,-1,-1,-1,-1,10448.00,1199.00,6675.00,1175.00,888.00,4186.00,1211.00,6818.00,1180.00,892.00,4207.00,6175.00,1
6203,1,0,1,0,0,1,0,0,210000.00,39.00,-1,-1,-1,-1,-2,-1,44100.00,0.00,28428.00,0.00,0.00,12000.00,0.00,28428.00,0.00,0.00,12000.00,33664.00,0
6204,1,1,0,0,0,0,1,0,200000.00,29.00,0,0,0,0,0,0,7523.00,8445.00,9090.00,3270.00,774.00,0.00,3000.00,1000.00,0.00,700.00,0.00,0.00,0
6205,0,1,0,0,0,1,0,0,50000.00,56.00,-1,0,0,0,0,0,5433.00,12906.00,7044.00,6787.00,6534.00,6277.00,1117.00,1098.00,231.00,234.00,238.00,175.00,1
6206,0,0,0,1,0,1,0,0,490000.00,28.00,0,0,0,0,0,0,108157.00,107692.00,108590.00,109389.00,110491.00,111158.00,4056.00,3993.00,3831.00,4111.00,3939.00,4001.00,0
6207,0,1,0,0,0,1,0,0,170000.00,45.00,-1,-1,-1,-1,-1,-1,3479.00,570.00,0.00,1546.00,4981.00,4769.00,570.00,0.00,1546.00,4981.00,4769.00,6452.00,0
6208,0,1,0,0,0,0,1,0,500000.00,29.00,-1,0,0,0,0,0,15732.00,15760.00,18426.00,19200.00,3817.00,4817.00,3000.00,3000.00,2000.00,1000.00,2000.00,1885.00,0
6209,0,0,1,0,0,1,0,0,220000.00,46.00,2,0,0,0,0,0,157646.00,159833.00,160032.00,162303.00,164700.00,166756.00,5800.00,5759.00,5938.00,6200.00,6009.00,6044.00,0
6210,1,1,0,0,0,0,1,0,150000.00,30.00,0,0,0,0,0,0,141330.00,133582.00,125026.00,108358.00,110070.00,111654.00,8000.00,8000.00,5000.00,5000.00,5000.00,5000.00,0
6211,1,0,1,0,0,1,0,0,50000.00,34.00,2,2,2,2,2,2,44654.00,45650.00,46320.00,45290.00,48322.00,49094.00,2000.00,1700.00,0.00,3760.00,1700.00,0.00,0
6212,0,0,1,0,0,1,0,0,50000.00,52.00,0,0,0,0,0,0,46436.00,41290.00,40251.00,15273.00,14229.00,15001.00,2300.00,2000.00,1000.00,1000.00,1000.00,1000.00,0
6213,1,1,0,0,0,0,1,0,100000.00,26.00,0,0,0,0,0,0,91857.00,78797.00,70936.00,68104.00,68055.00,68084.00,3572.00,2600.00,5600.00,2600.00,2600.00,2510.00,0
6214,1,0,1,0,0,0,1,0,310000.00,25.00,0,0,0,0,0,0,28598.00,22017.00,14605.00,15125.00,18048.00,16607.00,8820.00,1576.00,1000.00,3100.00,2000.00,1000.00,0
6215,1,1,0,0,0,1,0,0,500000.00,35.00,0,0,0,0,0,0,62382.00,55076.00,113654.00,104449.00,95937.00,96634.00,5000.00,70000.00,3500.00,4000.00,3500.00,5000.00,0
6216,0,0,1,0,0,1,0,0,200000.00,41.00,1,2,2,2,2,-1,11201.00,1383.00,976.00,1126.00,563.00,413.00,980.00,0.00,563.00,0.00,413.00,2513.00,0
6217,0,0,0,1,0,1,0,0,50000.00,43.00,0,0,2,0,0,0,7978.00,11396.00,8900.00,8565.00,8590.00,19894.00,3887.00,0.00,453.00,312.00,1500.00,500.00,0
6218,1,1,0,0,0,0,1,0,300000.00,38.00,1,3,2,0,0,-1,10361.00,9692.00,3772.00,1919.00,316.00,2360.00,0.00,3.00,0.00,0.00,2360.00,0.00,0
6219,1,1,0,0,0,1,0,0,450000.00,40.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
6220,0,0,1,0,0,0,1,0,30000.00,27.00,-1,-1,-1,-1,-1,-1,3902.00,1950.00,890.00,0.00,750.00,0.00,1950.00,2390.00,0.00,750.00,0.00,1280.00,0
6221,1,1,0,0,0,0,1,0,60000.00,27.00,-1,-1,-1,-1,-1,2,836.00,836.00,390.00,150.00,1320.00,780.00,836.00,390.00,150.00,1560.00,0.00,0.00,0
6222,1,0,1,0,0,0,1,0,140000.00,23.00,2,0,0,0,0,0,25621.00,26805.00,27763.00,28342.00,29123.00,29930.00,1600.00,1500.00,1000.00,1200.00,1250.00,1200.00,1
6223,1,0,1,0,0,0,1,0,50000.00,32.00,0,0,0,0,0,0,36211.00,28530.00,20084.00,18088.00,18476.00,20168.00,1709.00,2004.00,7497.00,671.00,2000.00,6100.00,0
6224,1,0,0,1,0,0,1,0,90000.00,28.00,0,0,0,0,0,2,86493.00,86960.00,87187.00,86669.00,90391.00,87207.00,4200.00,4000.00,3200.00,6700.00,0.00,4000.00,0
6225,1,0,1,0,0,1,0,0,190000.00,34.00,0,0,2,0,0,2,138628.00,156232.00,152251.00,153820.00,163265.00,166627.00,21440.00,0.00,5600.00,11950.00,6200.00,0.00,0
6226,1,1,0,0,0,0,1,0,150000.00,29.00,0,0,0,0,0,0,147331.00,146999.00,146277.00,147946.00,145846.00,143531.00,6740.00,6850.00,5664.00,5660.00,5480.00,5310.00,0
6227,1,0,1,0,0,0,1,0,390000.00,28.00,-1,-1,-1,-1,0,-1,19081.00,1170.00,6512.00,14122.00,7894.00,3927.00,1170.00,6512.00,14122.00,0.00,3927.00,200.00,0
6228,0,0,0,1,0,1,0,0,30000.00,47.00,0,0,0,0,0,0,28923.00,29803.00,25373.00,23231.00,23913.00,21120.00,1586.00,1365.00,1663.00,5106.00,1050.00,0.00,0
6229,0,1,0,0,0,1,0,0,240000.00,60.00,2,0,0,0,0,0,184427.00,188583.00,191992.00,185383.00,179565.00,92788.00,7001.00,6180.00,6000.00,5951.00,5285.00,82619.05,1
6230,1,1,0,0,0,0,1,0,260000.00,29.00,-1,-1,-2,-1,-1,-1,470.00,0.00,0.00,550.00,880.00,1287.00,0.00,0.00,550.00,880.00,1287.00,925.00,1
6231,0,0,0,1,0,0,1,0,30000.00,25.00,0,0,0,0,0,-2,10198.00,28773.00,18031.00,13127.00,0.00,0.00,18808.00,1200.00,263.00,0.00,0.00,0.00,0
6232,1,1,0,0,0,0,1,0,500000.00,28.00,0,0,0,0,0,0,58076.00,59534.00,51006.00,44360.00,34229.00,37880.00,2001.00,6620.00,6015.00,10001.00,4137.00,5000.00,0
6233,1,0,1,0,0,0,1,0,60000.00,29.00,2,2,2,0,0,0,41387.00,42117.00,41140.00,42110.00,42988.00,43841.00,1685.00,0.00,1655.00,1707.00,1718.00,1775.00,0
6234,0,0,0,1,0,1,0,0,200000.00,30.00,0,0,0,0,0,0,144933.00,148103.00,148137.00,151505.00,154728.00,157912.00,7000.00,4000.00,4000.00,4000.00,4000.00,4550.00,0
6235,0,0,1,0,0,1,0,0,80000.00,31.00,0,0,0,0,0,0,70664.00,62223.00,26400.00,27201.00,27363.00,-331.03,2036.00,1500.00,1201.00,1500.00,2000.00,2000.00,0
6236,1,0,1,0,0,0,1,0,100000.00,30.00,1,-2,-2,-2,-2,-2,-4.00,-4.00,-4.00,-4.00,-4.00,-4.00,0.00,0.00,0.00,0.00,0.00,0.00,0
6237,0,1,0,0,0,1,0,0,380000.00,42.00,-1,-1,-1,-1,-2,-1,4377.00,-3.00,3885.00,0.00,1140.00,505.00,0.00,3888.00,0.00,1140.00,505.00,0.00,0
6238,0,0,1,0,0,1,0,0,210000.00,30.00,0,0,0,0,0,0,32903.00,33275.00,34174.00,34141.00,34456.00,34737.00,1600.00,1846.00,1209.00,1248.00,1247.00,1212.00,1
6239,0,0,1,0,0,0,1,0,10000.00,27.00,0,0,0,0,0,0,8257.00,7995.00,4878.00,5444.00,2639.00,2697.00,2000.00,1100.00,600.00,300.00,300.00,1000.00,1
6240,0,0,1,0,0,1,0,0,500000.00,44.00,0,0,0,0,0,0,91718.00,93338.00,96781.00,98274.00,100528.00,102748.00,4000.00,5000.00,4000.00,4000.00,4091.00,6169.00,0
6241,1,1,0,0,0,1,0,0,240000.00,37.00,2,0,0,0,-2,-2,118402.00,119764.00,72050.00,0.00,0.00,0.00,5598.00,4000.00,0.00,0.00,0.00,0.00,1
6242,0,1,0,0,0,0,1,0,270000.00,29.00,0,0,0,0,0,0,227479.00,181629.00,185614.00,189524.00,193971.00,199763.00,7000.00,7000.00,7000.00,7500.00,9000.00,10000.00,0
6243,0,0,1,0,0,0,1,0,50000.00,25.00,0,0,0,0,0,0,21006.00,18851.00,19722.00,19644.00,18687.00,18033.00,4788.00,1532.00,1002.00,1006.00,2004.00,2309.00,0
6244,1,1,0,0,0,0,1,0,120000.00,36.00,0,0,0,0,2,2,84171.00,76025.00,78068.00,78589.00,77213.00,82567.00,3438.00,4000.00,12242.00,0.00,6894.00,0.00,0
6245,0,1,0,0,0,0,1,0,280000.00,28.00,0,0,0,0,0,-1,281663.00,211805.00,96763.00,67554.00,-3.00,1244.00,66522.18,5000.00,439.00,10603.00,1247.00,2187.00,0
6246,1,1,0,0,0,0,1,0,260000.00,28.00,0,0,0,0,0,0,126418.00,129214.00,131933.00,134482.00,135772.00,138229.00,6000.00,5200.00,5000.00,5000.00,5000.00,5000.00,0
6247,0,1,0,0,0,1,0,0,360000.00,38.00,-1,-1,-1,-1,-1,-1,7975.00,4062.00,1914.00,4877.00,2100.00,3602.00,4062.00,1914.00,4877.00,2100.00,3602.00,9452.00,0
6248,1,1,0,0,0,0,1,0,210000.00,30.00,1,-1,-1,-1,-1,-1,0.00,795.00,588.00,1488.00,609.00,768.00,795.00,588.00,1488.00,609.00,768.00,588.00,0
6249,0,1,0,0,0,0,1,0,390000.00,29.00,0,-1,0,0,0,0,9918.00,15918.00,103169.00,95669.00,88080.00,80576.00,16008.00,76651.02,5000.00,4000.00,4000.00,3000.00,0
6250,0,0,1,0,0,1,0,0,40000.00,36.00,0,0,2,2,2,0,34871.00,37999.00,37089.00,39464.00,38698.00,40051.00,3700.00,0.00,3000.00,0.00,2000.00,800.00,0
6251,1,0,1,0,0,0,1,0,10000.00,27.00,0,0,0,0,0,0,6691.00,7723.00,17734.00,9081.00,8877.00,9261.00,1142.00,1286.00,500.00,320.00,529.00,500.00,0
6252,1,0,1,0,0,1,0,0,120000.00,43.00,-2,-2,-2,-2,-2,-2,0.00,999.00,0.00,0.00,0.00,0.00,999.00,0.00,0.00,0.00,0.00,0.00,1
6253,0,0,0,1,0,1,0,0,200000.00,43.00,-1,-1,-1,0,0,-1,1435.00,1270.00,3783.00,2522.00,1261.00,1436.00,1270.00,4000.00,0.00,0.00,1436.00,1261.00,0
6254,1,0,1,0,0,1,0,0,80000.00,37.00,-1,-1,-1,-1,-1,-1,1480.00,3832.00,898.00,425.00,0.00,2791.00,3832.00,898.00,425.00,0.00,2791.00,0.00,0
6255,1,0,1,0,0,0,1,0,60000.00,27.00,0,0,0,0,2,0,12193.00,13983.00,15746.00,17486.00,17067.00,17255.00,2000.00,2000.00,2000.00,0.00,620.00,1710.00,0
6256,1,0,1,0,0,0,1,0,130000.00,39.00,2,2,2,2,0,0,50033.00,52440.00,52993.00,51546.00,52663.00,53737.00,3500.00,2000.00,0.00,2100.00,2100.00,2200.00,1
6257,1,0,1,0,0,0,1,0,100000.00,29.00,0,0,0,0,0,-1,17848.00,19032.00,19664.00,16407.00,15068.00,40794.00,1775.00,1407.00,328.00,935.00,42000.00,1500.00,0
6258,0,0,1,0,0,1,0,0,20000.00,45.00,-1,2,2,0,0,0,3213.00,4308.00,4093.00,4866.00,6781.00,7668.00,1300.00,0.00,1000.00,2000.00,1000.00,0.00,0
6259,0,1,0,0,0,0,1,0,460000.00,34.00,0,0,0,0,0,0,45358.00,42991.00,45848.00,50875.00,56479.00,50889.00,2613.00,7021.00,10019.00,10051.00,10046.00,5016.00,0
6260,0,0,1,0,0,0,1,0,80000.00,32.00,1,2,0,0,0,-2,82212.00,79682.00,28242.00,21400.00,0.00,0.00,7.00,1200.00,1408.00,0.00,0.00,0.00,0
6261,0,1,0,0,0,0,1,0,80000.00,26.00,0,0,0,0,0,0,74487.00,76126.00,69856.00,48816.00,48476.00,48448.00,7576.00,3000.00,1800.00,1800.00,2000.00,2000.00,0
6262,1,1,0,0,0,0,1,0,240000.00,28.00,0,0,0,0,0,0,209848.00,214477.00,218142.00,195913.00,197823.00,189111.00,10000.00,9000.00,7000.00,7000.00,6625.00,7000.00,0
6263,1,0,0,1,0,1,0,0,200000.00,38.00,0,0,0,0,0,0,97584.00,75187.00,72556.00,63524.00,49914.00,18068.00,3600.00,2500.00,3000.00,2000.00,2000.00,2000.00,0
6264,0,0,1,0,0,0,1,0,230000.00,29.00,-2,-2,-2,-2,-2,-2,200.00,840.00,0.00,3458.00,499.00,5180.00,840.00,0.00,3458.00,499.00,5180.00,0.00,0
6265,1,1,0,0,0,1,0,0,260000.00,53.00,2,-1,-1,-1,-1,-1,827.00,827.00,827.00,827.00,755.00,-72.00,827.00,827.00,827.00,755.00,0.00,1726.00,0
6266,1,0,1,0,0,1,0,0,90000.00,38.00,0,0,0,0,0,0,88758.00,89680.00,89876.00,49922.00,46302.00,45430.00,3900.00,3487.00,1629.00,4000.00,3000.00,813.00,0
6267,0,0,1,0,0,0,1,0,320000.00,29.00,0,0,0,0,0,0,324693.00,321110.00,325024.00,304997.27,285868.33,279505.06,11650.00,12500.00,11900.00,10503.00,10886.00,10040.00,0
6268,1,0,1,0,0,1,0,0,280000.00,47.00,0,0,0,0,0,-1,231181.00,26610.00,24910.00,20133.00,5821.00,143866.00,1610.00,1910.00,1133.00,821.00,65607.56,4785.00,0
6269,0,0,1,0,0,0,1,0,120000.00,29.00,1,2,0,0,2,2,87376.00,85135.00,86024.00,91380.00,93263.00,95079.00,0.00,3200.00,6800.00,3500.00,3500.00,0.00,1
6270,1,1,0,0,0,0,1,0,400000.00,27.00,1,-2,-1,0,0,-1,140.00,140.00,12527.00,12640.00,14805.00,238.00,140.00,12527.00,253.00,2305.00,238.00,238.00,0
6271,1,1,0,0,0,1,0,0,50000.00,55.00,0,0,0,0,0,0,25043.00,26411.00,27451.00,19431.00,19837.00,20232.00,1775.00,1815.00,695.00,719.00,724.00,750.00,0
6272,1,1,0,0,0,0,1,0,10000.00,23.00,2,2,7,7,7,6,2400.00,2400.00,2400.00,2400.00,2400.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,1
6273,0,0,1,0,0,0,1,0,70000.00,26.00,0,0,0,0,0,0,69900.00,67591.00,68338.00,26916.00,27480.00,28043.00,2506.00,1925.00,1000.00,997.00,1020.00,1100.00,0
6274,0,1,0,0,0,1,0,0,210000.00,30.00,0,0,0,0,0,2,65600.00,63396.00,64150.00,66135.00,70118.00,67254.00,2300.00,3000.00,3000.00,5000.00,0.00,3000.00,0
6275,1,0,1,0,0,1,0,0,140000.00,39.00,-1,-1,-1,0,0,0,1007.00,3680.00,4214.00,3790.00,3357.00,3426.00,3685.00,4214.00,76.00,67.00,69.00,1376.00,0
6276,0,0,1,0,0,1,0,0,290000.00,50.00,-1,-1,-1,-2,-2,-2,929.00,1729.00,0.00,0.00,0.00,0.00,1732.00,0.00,0.00,0.00,0.00,335.00,0
6277,0,0,0,1,0,1,0,0,30000.00,32.00,0,0,0,0,0,-1,28292.00,30494.00,28317.00,16454.00,450.00,1400.00,3000.00,1431.00,483.00,0.00,700.00,0.00,0
6278,1,1,0,0,0,0,1,0,110000.00,32.00,1,2,0,0,0,2,58679.00,56871.00,56279.00,24271.00,52040.00,25453.00,1210.00,2056.00,1200.00,2300.00,0.00,1000.00,1
6279,1,0,0,1,0,0,1,0,20000.00,54.00,0,0,2,2,2,0,9777.00,10140.00,9360.00,9833.00,9153.00,9116.00,2000.00,1000.00,1000.00,0.00,500.00,500.00,0
6280,1,0,1,0,0,1,0,0,220000.00,36.00,0,0,0,0,0,0,136556.00,139453.00,142295.00,145127.00,148159.00,151462.00,5100.00,5163.00,5196.00,5372.00,5761.00,5396.00,0
6281,1,0,1,0,0,1,0,0,180000.00,36.00,-1,-1,-2,-1,-1,-1,682.00,0.00,0.00,1012.00,0.00,669.00,0.00,0.00,1012.00,0.00,669.00,0.00,0
6282,0,1,0,0,0,0,1,0,30000.00,26.00,4,3,2,0,0,-2,25899.00,25177.00,22768.00,18600.00,0.00,0.00,0.00,600.00,800.00,0.00,0.00,0.00,1
6283,1,0,1,0,0,0,1,0,50000.00,31.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
6284,0,0,0,1,0,1,0,0,150000.00,29.00,0,0,-2,-2,-2,-2,38675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
6285,1,1,0,0,0,0,1,0,150000.00,32.00,0,0,0,0,0,0,30697.00,40139.00,49410.00,58549.00,67560.00,86315.00,10000.00,10000.00,10000.00,10000.00,20000.00,1718.00,0
6286,0,0,0,1,0,0,1,0,140000.00,30.00,1,3,2,2,2,0,84014.00,85107.00,82532.00,81236.00,78306.00,72173.00,3300.00,0.00,6500.00,0.00,3000.00,3000.00,0
